264	[0.54403107 0.88631295 1.36561877] 0.7592444444444445	[185.80775128 186.38336667 181.51405939] 0.04151111111111111	[110.99556056  98.36847655  82.2358496 ] 0.038455555555555555	[229.00227353 227.12266153 218.5171687 ] 0.1451	[52.26459982 55.28605525 57.49904587] 0.015688888888888888
265	[1.96784197 2.74633768 4.1684366 ] 0.6652333333333333	[227.48982335 223.70889844 174.16500495] 0.1577888888888889	[225.74394779  80.8006756  116.09373491] 0.1303888888888889	[248.16953848 248.35607224 248.44015621] 0.028266666666666666	[98.50867193 84.92254981 80.59840773] 0.018322222222222222
266	[2.06927281 3.10903194 4.76296189] 0.6165555555555555	[238.50321841 238.51165111 239.47232982] 0.32024444444444444	[227.44778483  81.71121703 117.05249938] 0.014366666666666666	[ 94.82406129  95.31816835 100.47546669] 0.014422222222222222	[194.74511091 195.9138856  197.35615874] 0.034411111111111115
267	[106.14344551 108.16585588 106.80512648] 0.1291	[2.23750085 2.89934511 3.78219111] 0.7733333333333333	[242.54298543 199.55162165   1.59399341] 0.06497777777777777	[215.67380997 215.42902079 211.17129129] 0.02723333333333333	[217.13424711   1.50973972  65.54079789] 0.005355555555555555
268	[227.99119072 210.16059283 228.94990528] 0.23277777777777778	[3.01145154e-11 3.96936002e-02 3.96936002e-02] 0.6772	[222.81645222  80.48927802 115.19289505] 0.0137	[143.18638187 129.00976586 152.52772819] 0.016466666666666668	[18.27399584 22.65208664 29.54060543] 0.05985555555555556
269	[3.37804633 4.37042596 5.08086642] 0.6287444444444444	[ 92.94766874 160.57240761  79.33318209] 0.21396666666666667	[157.65769683 128.37438617 179.91624346] 0.08062222222222222	[196.92578882  70.30877418 102.53495388] 0.03415555555555556	[229.63356739 214.22743391 112.96856522] 0.04251111111111111
270	[1.46275279 2.50720627 3.14239466] 0.6979777777777778	[100.53625663 174.00805416  83.60827669] 0.18417777777777777	[  6.68633552 163.83763723 215.07584526] 0.07006666666666667	[ 30.11088423 107.66156405  50.21364156] 0.03476666666666667	[252.10897417 234.09461136 178.35999905] 0.01301111111111111
271	[2.58852702 3.98253391 5.8369449 ] 0.5208666666666667	[100.90388974 174.56104512  83.94969342] 0.27663333333333334	[160.13678068 207.02713453 187.50571757] 0.1695	[227.45164353 126.62509254 134.60345032] 0.0127	[63.15362128 89.62444669 70.94332574] 0.0203
272	[129.81403356 184.32249687 101.46454086] 0.24064444444444444	[5.37325155 6.84433165 7.96661737] 0.5392444444444444	[191.96860602 136.62375596 115.89467353] 0.0869888888888889	[250.75901061 227.63093509 146.37231283] 0.11725555555555556	[108.98716117  28.43922828   0.96968126] 0.015866666666666668
273	[2.34168773 3.56584471 5.36796602] 0.5440777777777778	[237.23365072 199.68955385 110.98407675] 0.15693333333333334	[135.11865764 134.1665582  127.24359077] 0.11223333333333334	[133.22784909 102.34290147  75.19584733] 0.10704444444444444	[71.94178088 69.31380572 65.36437606] 0.07971111111111111
274	[1.41362287 2.17478265 3.24959077] 0.6955444444444444	[184.9587473  131.29410193  94.73690066] 0.16125555555555557	[  0.36627622 155.77595922  55.95841245] 0.03914444444444445	[202.20322784 200.62758528 194.3939554 ] 0.08247777777777777	[80.21744844 73.12018496 64.51682047] 0.02157777777777778
275	[1.07373907 1.65592702 2.44517289] 0.7198	[224.68779109 224.92769834 225.71638323] 0.09615555555555555	[  0.35536604 146.80381976  66.01218187] 0.06646666666666666	[176.4509086  111.88702415  71.57182683] 0.09531111111111111	[66.24251621 67.63943357 57.89778597] 0.022266666666666667
276	[0.69732051 1.00093241 1.51356216] 0.8463222222222222	[243.10325268 243.42664507 243.56631069] 0.09806666666666666	[138.96125216   9.22486144  44.99871109] 0.012044444444444444	[22.3914195  43.04083551 72.5317519 ] 0.04083333333333333	[218.42640071 196.15128547  83.97847387] 0.0027333333333333333
277	[0.25176709 0.38940766 0.60505135] 0.8781111111111111	[215.95870487 216.06929626 213.29025591] 0.023966666666666667	[ 12.93312942  47.5848525  106.33780287] 0.07177777777777777	[151.04277149   9.39103546  54.77907197] 0.011288888888888888	[29.96594575 34.11315807 56.79608348] 0.014855555555555556
278	[0.40244042 0.5948358  0.85403751] 0.9036666666666666	[232.44450527 237.48420297 240.50881186] 0.06541111111111111	[225.94586757 174.68166629  80.49738252] 0.007677777777777778	[ 97.86109198 104.23153251 107.74385952] 0.01338888888888889	[123.08903552 198.03913584 229.06443068] 0.009855555555555555
279	[1.00653025 1.61052197 2.33408822] 0.7512555555555556	[243.2867181  217.64083912  90.74005981] 0.12812222222222222	[  0.88642692 158.53749958 214.01264492] 0.054177777777777776	[233.05919478 238.10777505 241.13849187] 0.05524444444444444	[116.4791622   86.68079533  56.22250272] 0.0112
280	[0.94731239 1.3768836  2.03681976] 0.7568	[231.4980362  236.71193767 239.53637209] 0.12505555555555556	[156.19355736 195.26049262 121.52003702] 0.07387777777777778	[207.25281186 115.31718618 147.32649267] 0.033944444444444444	[89.80706189 93.67007583 90.48491251] 0.010322222222222222
281	[1.18770458 1.76879615 2.55882512] 0.7581888888888889	[159.74450735 199.40219074 124.00807854] 0.11636666666666666	[232.37053899 132.34828304 170.98417628] 0.028455555555555557	[230.72522348 234.76498536 237.89553017] 0.0797888888888889	[88.00088275 96.91700744 88.80014515] 0.0172
282	[159.21442995 198.73718844 123.66267203] 0.07674444444444445	[1.25698586 1.8776491  2.69235499] 0.6868666666666666	[235.23344174 240.26230713 243.22345299] 0.21135555555555555	[87.84775279 98.15227374 90.89311255] 0.0195	[218.70762319 124.28391641 161.18652898] 0.005533333333333334
283	[0.74707476 1.24787061 1.91202601] 0.8791333333333333	[ 33.06123469  86.1688532  107.43827374] 0.009488888888888889	[244.79794668 222.6576154  145.12908819] 0.02338888888888889	[232.54685409 134.13350934 154.62252444] 0.0029555555555555555	[  4.21579435 178.9919902  231.45925189] 0.08503333333333334
284	[236.40221285 150.19959079 115.05990246] 0.08927777777777778	[1.48198827 2.09357337 3.10116424] 0.7056888888888889	[219.26712551 235.71559827 244.96202755] 0.16905555555555554	[169.83012095  70.93958842 130.84453137] 0.017444444444444443	[98.01929712 93.25850127 96.09171536] 0.018533333333333332
285	[148.5483846  134.92329477  72.51038412] 0.057166666666666664	[1.32808069 2.14342658 3.18547328] 0.6107111111111111	[  0.18138034 111.77324211  47.91177793] 0.08228888888888888	[179.89685565 161.91346581  87.95716662] 0.23566666666666666	[54.11533904 63.50283065 42.48006801] 0.014166666666666666
286	[222.35406654 213.24780058 171.42644875] 0.11887777777777778	[1.84065627 2.39838869 3.4786954 ] 0.7023	[ 63.79785057 166.13022716  50.08450739] 0.1228888888888889	[213.84386316  78.97818149 109.69810844] 0.038622222222222224	[65.13685951 84.64061699 59.41507409] 0.01731111111111111
287	[1.53086252 2.04171601 2.84070209] 0.7475777777777778	[220.06744799 214.45990188 204.21847722] 0.1577	[116.61690046  91.4413654   73.77806467] 0.041277777777777774	[175.25716681 170.86099704 163.63870904] 0.045033333333333335	[231.35190278 147.81897808 170.66421298] 0.00841111111111111
288	[1.44414076 2.02912609 2.96151277] 0.6546444444444445	[197.21757525 198.29870554 199.49303783] 0.08906666666666667	[214.02815261  86.75618598 109.5444601 ] 0.020455555555555557	[96.82723127 84.01935861 78.07889913] 0.03275555555555556	[237.8701534  237.88377992 238.87313719] 0.20307777777777777
289	[219.5634381  207.33274062 171.16379   ] 0.1506888888888889	[3.07586177 3.85344611 5.08445176] 0.5445555555555556	[120.56423015  92.29119766  69.86446412] 0.2177111111111111	[232.2837865  232.45597804 233.52615944] 0.07815555555555556	[235.09918053 152.90499923 176.5775219 ] 0.008888888888888889
290	[213.53729347 224.3782513  231.23651397] 0.2001	[1.59469755 2.43314539 3.63588157] 0.6923777777777778	[83.64400502 89.79422732 93.13646141] 0.01877777777777778	[167.22992098 162.17999656 147.82536295] 0.06843333333333333	[212.47910928 228.39767897 172.87357961] 0.02031111111111111
291	[81.92531071 88.30376446 92.22984273] 0.05103333333333333	[227.86596003 232.72836447 235.67078641] 0.1012	[219.56492316  80.10014071 114.13302833] 0.013355555555555556	[1.08105555 1.52188775 2.23246326] 0.8099666666666666	[233.57342179 212.04341615 134.87807158] 0.024444444444444446
292	[189.15158067 163.56880873 110.16784683] 0.1305888888888889	[3.14175308 4.01696257 5.19745502] 0.6376333333333334	[164.79467905 157.79806297 152.95739177] 0.08182222222222223	[252.91993237 252.97855552 252.99842649] 0.024788888888888888	[226.53166042 196.59820726 129.74305206] 0.12516666666666668
293	[2.45369192 3.62734576 5.51053325] 0.47884444444444446	[202.74180457 179.95255946 209.88051549] 0.3463111111111111	[243.4699506  220.7749226  139.95314588] 0.14855555555555555	[141.72843374  46.15082358   1.02715226] 0.008688888888888888	[94.1573594  86.70486488 92.00289639] 0.0176
294	[5.33877236 6.86626379 9.8386004 ] 0.5970777777777778	[225.22531927 126.65898795 152.0614401 ] 0.05468888888888889	[108.36394386 132.98762236 188.68918068] 0.23203333333333334	[235.13948052 217.78749651 160.01046007] 0.0799	[118.61167551  34.09247391   1.87626767] 0.0363
295	[103.59950875 127.55045112 181.22619796] 0.33076666666666665	[4.19534128 5.26784655 7.46831784] 0.5450777777777778	[157.69274998  71.302081    65.38783267] 0.05101111111111111	[237.27097857 215.31383075 136.80107787] 0.0505	[222.14610522 227.2218887  230.29241682] 0.022644444444444443
296	[4.02765883 5.8180585  8.34971833] 0.473	[249.08960087 234.502963   145.78794881] 0.36941111111111113	[ 35.38534348  97.13419668 118.41769671] 0.1293111111111111	[223.55214664  81.18236673  90.08951402] 0.011355555555555556	[250.49916278 250.63240377 250.75335167] 0.016922222222222224
297	[3.78105718 4.55344515 5.76752868] 0.5486888888888889	[222.80280628 141.9221792   91.5991649 ] 0.20486666666666667	[244.79936268 203.24049045  60.47142667] 0.11015555555555556	[ 10.77852472  72.52218309 117.56916839] 0.07525555555555556	[216.92499922 215.18855131 207.25518458] 0.061033333333333335
298	[1.52423715 2.33260731 3.62517892] 0.6679555555555555	[  2.2143612  172.00127666 232.09298423] 0.2724111111111111	[227.69340101 102.72125053 114.28311058] 0.0206	[199.94933976 231.62506348 248.56750542] 0.02857777777777778	[ 27.105647    81.80710961 108.4420178 ] 0.010455555555555555
299	[ 39.37859784 124.58512204 169.43300845] 0.19884444444444443	[0.         0.03393452 0.03393452] 0.45955555555555555	[220.64189913  50.5400412   82.74121733] 0.057744444444444445	[ 50.96479332 149.89712129 204.86287653] 0.15007777777777778	[16.8790101  22.86827203 30.69050677] 0.13377777777777777
300	[1.26210838 1.81480803 2.76299263] 0.7138222222222222	[250.16889445 236.52871444 169.04280597] 0.08238888888888889	[237.10016707 153.99620054 177.76390532] 0.1776	[ 94.45722136  62.53197482 140.1817961 ] 0.010766666666666667	[103.61837613  82.72741417  83.48215047] 0.015422222222222223
301	[114.97678717 101.58637854 165.46271688] 0.1529888888888889	[2.23140051 3.18993817 4.92560022] 0.6948888888888889	[217.3273254  197.79426029 127.67661428] 0.06416666666666666	[102.77142181  97.76042245  71.48537894] 0.0089	[254.39058608 230.46975258 145.66849073] 0.07905555555555556
302	[0.02568163 0.0641839  0.06303302] 0.5933555555555555	[ 76.57776338  44.45970474 134.48160637] 0.27274444444444446	[148.20538179 190.56337701 223.98990581] 0.033022222222222224	[225.98396406  37.58847042  28.70187432] 0.007477777777777778	[17.40616395 21.57508422 31.13318226] 0.0934
303	[32.14781633 32.0882894  31.93064859] 0.1448	[241.37437468 239.58276153 164.69856322] 0.09467777777777778	[0.33444934 0.32389285 0.30129379] 0.5612111111111111	[66.72564205 66.15658135 65.35435112] 0.17183333333333334	[242.67511709 234.28709784 235.36936773] 0.027477777777777778
304	[219.86541364 218.86640828 213.87950646] 0.3414333333333333	[3.62320075 5.75063563 8.93454277] 0.5334111111111111	[ 84.60369121 188.7672663  226.7645124 ] 0.025622222222222223	[66.43349446 69.34174082 72.00821856] 0.05112222222222222	[176.11921168 176.29715035 172.76476918] 0.04841111111111111
305	[2.45657643 3.35565432 4.75110675] 0.6078222222222223	[207.98719997 208.34130376 204.27467405] 0.1948	[100.34537413  99.59423377 100.63239204] 0.16895555555555555	[220.49929146 123.98623171 142.9570201 ] 0.012444444444444444	[142.88265761  46.3773115    0.75709941] 0.015977777777777778
306	[4.22539635e-11 4.18233610e-02 4.18233610e-02] 0.6132777777777778	[114.07417716 112.67996918 113.81422804] 0.13333333333333333	[202.95468607 201.009508   196.86409873] 0.0860888888888889	[84.77519894 83.58519216 84.31868683] 0.10107777777777778	[21.63440555 26.38681812 32.47001837] 0.06622222222222222
307	[2.21477782 3.47533136 5.31996943] 0.5762	[211.78740878 210.07569991 221.30868381] 0.2865333333333333	[1.45305940e-01 1.67485043e+02 2.20202352e+02] 0.10762222222222222	[ 74.82678062  87.95626713 101.16973236] 0.025177777777777778	[195.18811577  94.5624563   89.56248907] 0.0044666666666666665
308	[220.64108802   0.22516249 115.8553134 ] 0.13705555555555557	[0.57718495 0.79091691 1.24648196] 0.7931333333333334	[231.82086595 231.08053195 236.89321341] 0.034833333333333334	[243.70895144 221.01561085 140.23059115] 0.021388888888888888	[89.37653908 63.07490362 75.15430303] 0.013588888888888888
309	[2.09012564 3.27414661 4.78435238] 0.5642777777777778	[ 55.93020068 176.27990948 128.22178109] 0.33882222222222225	[245.71664047 231.63099811 148.30586468] 0.06563333333333334	[185.663233    93.09412226  96.06675638] 0.009533333333333333	[53.94593395 87.33354256 70.23703409] 0.021733333333333334
310	[1.328301   2.10851251 3.20153883] 0.6570888888888888	[198.42334223 192.01140794 128.57246625] 0.05073333333333333	[ 85.54943847 180.76528709 225.62347859] 0.13448888888888888	[239.68227642 230.69974998 141.82601837] 0.1376888888888889	[68.47987124 79.0608735  81.38465654] 0.02
311	[229.63154664  83.42607269  92.03026096] 0.1128	[1.33113042 1.76811209 2.60114288] 0.7337111111111111	[251.21954005 239.60140169 191.9407708 ] 0.1398111111111111	[120.20716242 118.42648429 101.24873437] 0.007422222222222222	[114.0248854   49.48209931  55.02325752] 0.006255555555555556
312	[1.30419854e-01 1.80555083e+02 2.33563088e+02] 0.10236666666666666	[0.89513534 1.4447694  2.18190958] 0.7400222222222222	[252.43269991 240.72902641 192.75787076] 0.1438111111111111	[74.18715434 91.86308137 95.88688756] 0.010811111111111112	[179.09243082  81.45548931  68.55055402] 0.002988888888888889
313	[218.65231369   0.69242518  65.2610783 ] 0.11112222222222222	[2.88430855 3.22028249 4.96965778] 0.5892555555555555	[104.08503214 154.02935912 193.92801765] 0.16255555555555556	[244.10568131 202.71161483  60.86979605] 0.062455555555555556	[55.73286525 69.30235443 76.85967292] 0.07461111111111111
314	[159.62057282 148.1997254  194.53741359] 0.11398888888888889	[2.70356008 3.95093492 5.88465839] 0.5758666666666666	[246.31182377 231.8764513  144.17058294] 0.04792222222222222	[139.4370592  205.51049354 234.99587221] 0.16543333333333332	[ 91.70491624  96.12438533 100.87649323] 0.09678888888888888
315	[2.54623286 3.3080033  4.11308156] 0.7273222222222222	[103.92856343 179.13523723  86.84779232] 0.10677777777777778	[206.01607405  74.4774029   82.77852257] 0.04951111111111111	[  0.64205686 156.37235161 211.03117284] 0.04806666666666667	[207.34380203 218.55881673 162.8892324 ] 0.06832222222222223
316	[248.8053381  234.16971474 145.47494687] 0.06305555555555556	[1.55972771 2.49080881 3.7772339 ] 0.5623222222222222	[179.90898669 205.861616   141.89320511] 0.30186666666666667	[149.84326833 172.12809039 119.76135253] 0.06353333333333333	[72.90379096 83.82811006 65.3100106 ] 0.009222222222222222
317	[140.9547832  127.94751138 186.89175419] 0.44574444444444444	[0.         0.04011325 0.04011325] 0.3325	[247.04206902 232.79539067 146.66580768] 0.014366666666666666	[16.66398405 21.58116525 28.82864858] 0.1315	[121.12184446 108.21578496 156.13804365] 0.0758888888888889
318	[232.04451177 207.76605798  86.94771137] 0.14796666666666666	[2.96827802 3.45746512 4.59344561] 0.7059222222222222	[190.09128738   0.78101032  91.03250661] 0.0541	[  1.56164377  83.8676751  148.99505004] 0.08233333333333333	[234.12024057 234.67372918 234.94271873] 0.009677777777777778
319	[220.5073602  124.05744973 143.02686424] 0.036088888888888886	[1.55662012 2.06218705 2.97388324] 0.7441	[197.6375599  205.91533922 210.98850824] 0.07596666666666667	[ 13.73822869  77.85902069 110.3486251 ] 0.09875555555555555	[155.76448273  65.05546903   0.20620301] 0.04508888888888889
320	[1.97568531 2.67572256 3.75477563] 0.6333222222222222	[222.57704191 218.09628755 173.87820461] 0.09482222222222222	[  2.4454623   93.14282352 148.3204733 ] 0.22064444444444445	[226.83766953 123.95844276 138.40762954] 0.03321111111111111	[248.37717621 248.57127542 248.75573258] 0.018
321	[0.70720604 1.13907966 1.72837954] 0.7059111111111112	[1.23756669e-01 1.60848550e+02 2.22565966e+02] 0.12157777777777778	[178.09759798 178.16228941 174.36617188] 0.1285111111111111	[63.31723187 78.64801285 89.64924577] 0.018477777777777777	[226.40567512 225.75215629 222.14726613] 0.025522222222222224
322	[2.33082324 3.37221546 4.62834557] 0.5487222222222222	[246.47241285 209.26089566 136.70486177] 0.303	[107.12321025 184.4463845   89.4211688 ] 0.05271111111111111	[247.67147493 234.41498492 170.23659004] 0.0719111111111111	[123.05207156 117.64938483  95.89540253] 0.023655555555555555
